run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,day,at_risk_start,at_risk_end,exit_count,funding_exit_count,insolvency_exit_count,joint_exit_count,market_event,market_loss_fraction,price_impact_loss,forced_sale_fraction,asset_price,preimpact_forced_sale_value,forced_sale_proceeds,total_funding_requested,total_funding_repaid,total_unpaid,total_liabilities,mean_active_equity,mean_active_cash
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.198430720113,0.198430720113,0,12.1771220909,1,0.11406637147
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.197012351203,0.197012351203,0,11.9801097397,1,0.0943651363493
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.218922772381,0.218922772381,0,11.7611869673,1,0.0724728591112
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.000837022818242,1,0.0176079956759,0.0176079956759,0.209097343306,0.209097343306,0,11.552089624,1,0.0533239243482
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00265621366604,1,0.0558305576254,0.0558305576254,0.206956795006,0.206956795006,0,11.345132829,1,0.0382113006102
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,1,10,10,0,0,0,0,1,0.192266360228,0,0,0.807733639772,0,0,0.208124233571,0.208124233571,0,15.1503443415,0.536662347434,0.105160694331
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.807733639772,0,0,0.198850527112,0.198850527112,0,14.9514938144,0.536662347434,0.0852756416203
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.807733639772,0,0,0.20970584946,0.20970584946,0,14.741787965,0.536662347434,0.0643050566743
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.00124549603413,0.807733639772,0.0242440297698,0.0242440297698,0.212390528018,0.212390528018,0,14.529397437,0.536662347434,0.0454904068494
rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0_p_0p1_cash_baseline,0.5,2,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00293628359603,0.807733639772,0.0570846324741,0.0570846324741,0.222678751236,0.222678751236,0,14.3067186857,0.536662347434,0.0289309949732
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.198430720113,0.198430720113,0,12.1771220909,1,0.11406637147
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.197012351203,0.197012351203,0,11.9801097397,1,0.0943651363493
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.218922772381,0.218922772381,0,11.7611869673,1,0.0724728591112
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.000125561305887,0.000837127929118,0.999874438694,0.0176102068365,0.0176079956759,0.209097343306,0.209097343306,0,11.552089624,0.999735863482,0.0533239243482
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.000398561561971,0.00265760672494,0.999475927176,0.0558528184119,0.0558305576254,0.206956795006,0.206956795006,0,11.345132829,0.998898238172,0.0382113006102
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.192266360228,0,0,0.807733639772,0,0,0.208124233571,0.208124233571,0,15.1503443415,0.536662347434,0.105160694331
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.807733639772,0,0,0.198850527112,0.198850527112,0,14.9514938144,0.536662347434,0.0852756416203
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.807733639772,0,0,0.20970584946,0.20970584946,0,14.741787965,0.536662347434,0.0643050566743
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.000186841861148,0.00124572878842,0.807582721315,0.0242485604159,0.0242440297698,0.212390528018,0.212390528018,0,14.529397437,0.536298653009,0.0454904068494
rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_0p5_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,0.5,2,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.000440622038701,0.00293812760744,0.80722688257,0.0571097963089,0.0570846324741,0.222678751236,0.222678751236,0,14.3067186857,0.535442194807,0.0289309949732
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0_p_0p1_cash_baseline,1,0,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,1,0,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,1,10,10,0,0,0,0,1,0.0703634639921,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0_p_0p1_cash_baseline,1,0,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.0703634639921,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0,0,0,15.3584685751,0.830432935882,0.125973117689
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,1,10,10,0,0,0,0,1,0.142779822571,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0_p_0p1_cash_baseline,1,0,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.142779822571,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_0_market_2_lambda_0p15_p_0p1_cash_baseline,1,0,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0,0,0,15.3584685751,0.655918655009,0.125973117689
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.148823040085,0.148823040085,0,12.2267297709,1,0.119027139472
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.147759263402,0.147759263402,0,12.0789705075,1,0.104251213132
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0.164192079286,0.164192079286,0,11.9147784283,1,0.0878320052036
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156823007479,0.156823007479,0,11.7579554208,1,0.0721497044557
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.000466296094145,1,0.00980921837547,0.00980921837547,0.155217596255,0.155217596255,0,11.6027378245,1,0.0576088666678
rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_1_market_0_lambda_0_p_0p1_cash_baseline,1,1,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.156093175178,0.156093175178,0,15.2023753999,1,0.110363800171
