run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,population,horizon,stress_budget,funding_budget,market_budget,market_event_loss_fraction,target_cumulative_funding,target_cumulative_market_loss,event_count,exit_rate,rmst_days,final_asset_price,asset_price_loss,mean_final_equity,mean_equity_loss,p90_equity_loss,worst_10pct_mean_equity_loss,mean_final_cash,mean_final_liabilities,mean_liability_reduction,mean_total_funding_requested,mean_total_funding_repaid,mean_total_unpaid,mean_forced_sale_proceeds,mean_market_value_loss,mean_fire_sale_value_loss
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0163,primary-0163,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.969177170819,0.0308228291805,0.936243189895,0.0637568101046,0.0768988247717,0.0796977381949,0.0235426394826,1.08054696194,0.100889567733,0.100889567733,0.100889567733,3.68628738645e-20,0.0122120010522,0.0637568101046,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0164,primary-0164,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.976792647116,0.0232073528835,0.951496858733,0.0485031412668,0.0590734027152,0.0603197284037,0.0244995599225,1.10876403891,0.0993257915049,0.0993257915049,0.0993257915049,0,0.00978378115411,0.0485031412668,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0165,primary-0165,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.984467963328,0.0155320366718,0.96760881921,0.0323911807898,0.0389252096246,0.0399648227866,0.0215015467777,1.09235379672,0.102080488411,0.102080488411,0.102080488411,8.67361737988e-21,0.0158951770202,0.0323911807898,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0166,primary-0166,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.976792647116,0.0232073528835,0.951804791082,0.0481952089179,0.0592427926289,0.0607282624655,0.0234509482505,1.0883832353,0.10007916462,0.10007916462,0.10007916462,1.30104260698e-20,0.0135473363047,0.0481952089179,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0167,primary-0167,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.969177170819,0.0308228291805,0.935918168933,0.0640818310669,0.0782266857269,0.0805218117978,0.020938424257,1.0888384279,0.099807006568,0.099807006568,0.099807006568,2.16840434497e-20,0.0119026758786,0.0640818310669,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0168,primary-0168,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.976792647116,0.0232073528835,0.952051940782,0.0479480592185,0.0594504043201,0.0606294230259,0.0255711045006,1.08096512175,0.101452342208,0.101452342208,0.101452342208,1.95156391047e-20,0.0110715603978,0.0479480592185,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0169,primary-0169,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.954123875461,0.0458761245392,0.902956689208,0.0970433107921,0.116540611969,0.120339999579,0.024535398296,1.12709354578,0.100777608694,0.100777608694,0.100777608694,3.68628738645e-20,0.0128860728968,0.0970433107921,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0170,primary-0170,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.992203589657,0.00779641034304,0.983643380749,0.0163566192506,0.0196076482969,0.0203617949035,0.0233661339095,1.10890498259,0.100046093229,0.100046093229,0.100046093229,4.33680868994e-21,0.0133508422451,0.0163566192506,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0171,primary-0171,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.976792647116,0.0232073528835,0.950733571293,0.0492664287068,0.0587040168735,0.0607420233348,0.0282126212392,1.14208498715,0.0978687640175,0.0978687640175,0.0978687640175,2.16840434497e-20,0.00984994728248,0.0492664287068,0
rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline__primary-0172,primary-0172,rho_2_fund_1_market_1_lambda_0_p_0p1_cash_baseline,2,1,1,0,0.1,baseline,100,30,0.15,0.1,0.05,0.00779641034304,0.1,0.05,0,0,30,0.961621067901,0.0383789320993,0.92062217042,0.0793778295797,0.0970205752664,0.099875094925,0.0241559397573,1.08340487759,0.101232037049,0.101232037049,0.101232037049,3.46944695195e-20,0.012959840355,0.0793778295797,0
