run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,population,horizon,stress_budget,funding_budget,market_budget,market_event_loss_fraction,target_cumulative_funding,target_cumulative_market_loss,event_count,exit_rate,rmst_days,final_asset_price,asset_price_loss,mean_final_equity,mean_equity_loss,p90_equity_loss,worst_10pct_mean_equity_loss,mean_final_cash,mean_final_liabilities,mean_liability_reduction,mean_total_funding_requested,mean_total_funding_repaid,mean_total_unpaid,mean_forced_sale_proceeds,mean_market_value_loss,mean_fire_sale_value_loss
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0090,sensitivity-0090,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.939612899852,0.060387100148,0.871113811505,0.128886188495,0.156612910607,0.159213920956,0.00704356236242,1.11127407901,0.148220252161,0.148220252161,0.148220252161,1.04083408559e-19,0.0424195320749,0.122522673342,0.00636351515347
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0091,sensitivity-0091,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.996640300707,0.00335969929349,0.993074545041,0.00692545495889,0.00838638920685,0.0087080271432,0.00534356558751,1.04231743238,0.14845500758,0.14845500758,0.14845500758,2.16840434497e-20,0.0461650414892,0,0.00692545495889
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0092,sensitivity-0092,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.985097692765,0.0149023072345,0.96846686672,0.0315331332803,0.0379982031544,0.0391735752703,0.00787159534248,1.08432200209,0.147979476774,0.147979476774,0.147979476774,1.30104260698e-20,0.0439518618827,0.0249396936404,0.00659343963983
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0093,sensitivity-0093,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.973748843603,0.0262511563969,0.945117645176,0.0548823548236,0.0673963328095,0.0681805115415,0.00798616073413,1.07376285147,0.150805685135,0.150805685135,0.150805685135,3.46944695195e-20,0.04021457909,0.0488496043648,0.00603275045881
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0094,sensitivity-0094,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.973009176483,0.026990823517,0.944461227795,0.0555387722048,0.068995476417,0.0701948734079,0.00554891909112,1.01812780217,0.151881095028,0.151881095028,0.151881095028,4.77048955894e-20,0.0489977518794,0.0481883281043,0.00735044410046
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0095,sensitivity-0095,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.996722355084,0.00327764491584,0.993145254334,0.00685474566583,0.00836785934883,0.00852738377868,0.00818777598698,1.07543126369,0.149508561504,0.149508561504,0.149508561504,-1.30104260698e-20,0.0456937802184,0,0.00685474566583
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0096,sensitivity-0096,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.973534041623,0.0264659583765,0.944442608921,0.0555573910787,0.0675288738312,0.0687102331696,0.00729152529751,1.0791349525,0.148916741139,0.148916741139,0.148916741139,7.3725747729e-20,0.0433734639615,0.0490507136673,0.00650667741137
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0097,sensitivity-0097,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.9727066555,0.0272933444997,0.943423405511,0.0565765944886,0.067875246016,0.0700508802884,0.00380719042858,1.02920841543,0.14724701323,0.14724701323,0.14724701323,4.33680868994e-20,0.0535462112889,0.0485437368838,0.00803285760479
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0098,sensitivity-0098,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.950405310503,0.0495946894974,0.895743655306,0.104256344694,0.125830746755,0.129340702635,0.00492558640338,1.07994367042,0.151580482086,0.151580482086,0.151580482086,6.07153216592e-20,0.0481484912344,0.09703331535,0.00722302934393
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__sensitivity-0099,sensitivity-0099,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0.15,0.075,0,0,30,0.996543412913,0.00345658708665,0.992897094344,0.00710290565576,0.00879123984094,0.0089681351969,0.00640246706349,1.0362815914,0.147185752776,0.147185752776,0.147185752776,8.67361737988e-21,0.0473476771959,0,0.00710290565576
