sensitivity,outcome,scenario,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
market_frequency,market_value_loss,0.2,2,1,100,0.0756981105077,0.00288038012603,0.0700501745391,0.0814716078686,0.0691420197012,0.0822542013141
market_frequency,market_value_loss,0.2,2,2,100,0.151206910046,0.00565217765659,0.140140991812,0.162542663201,0.13834187545,0.164071944641
market_frequency,fire_sale_value_loss,0.05,0,0,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.05,0,1,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.05,0,2,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.05,1,0,100,0.000674697321715,1.50794269052e-05,0.000644074923663,0.000704112880555,0.000641858969268,0.000707535674162
market_frequency,fire_sale_value_loss,0.05,1,1,100,0.000674697708074,1.50794388199e-05,0.00064407531924,0.000704113259797,0.00064185932968,0.000707536086467
market_frequency,fire_sale_value_loss,0.05,1,2,100,0.000674698144888,1.50794522899e-05,0.000644075767269,0.000704113686391,0.000641859737161,0.000707536552615
market_frequency,fire_sale_value_loss,0.05,2,0,100,0.00684034864439,5.93981336382e-05,0.00672410613438,0.00695591390156,0.00671099778382,0.00696969950496
market_frequency,fire_sale_value_loss,0.05,2,1,100,0.00684037332254,5.93984919534e-05,0.00672412983067,0.00695594042761,0.00671102168167,0.00696972496341
market_frequency,fire_sale_value_loss,0.05,2,2,100,0.00684040121209,5.93988981029e-05,0.00672415679768,0.00695597035742,0.00671104868675,0.00696975373743
market_frequency,fire_sale_value_loss,0.1,0,0,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.1,0,1,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.1,0,2,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.1,1,0,100,0.000674697321715,1.50794269052e-05,0.000644074923663,0.000704112880555,0.000641858969268,0.000707535674162
market_frequency,fire_sale_value_loss,0.1,1,1,100,0.000674697694035,1.50794372441e-05,0.000644075303996,0.000704113220809,0.000641859319073,0.000707536068997
market_frequency,fire_sale_value_loss,0.1,1,2,100,0.000674698103792,1.50794485258e-05,0.000644075723844,0.00070411359456,0.000641859704262,0.000707536503322
market_frequency,fire_sale_value_loss,0.1,2,0,100,0.00684034864439,5.93981336382e-05,0.00672410613438,0.00695591390156,0.00671099778382,0.00696969950496
market_frequency,fire_sale_value_loss,0.1,2,1,100,0.00684037252996,5.93983829045e-05,0.00672412952596,0.00695593926015,0.00671102112656,0.00696972393335
market_frequency,fire_sale_value_loss,0.1,2,2,100,0.00684039881696,5.93986529684e-05,0.00672415530236,0.00695596715156,0.00671104682545,0.00696975080847
market_frequency,fire_sale_value_loss,0.2,0,0,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.2,0,1,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.2,0,2,100,0,0,0,0,0,0
market_frequency,fire_sale_value_loss,0.2,1,0,100,0.000674697321715,1.50794269052e-05,0.000644074923663,0.000704112880555,0.000641858969268,0.000707535674162
market_frequency,fire_sale_value_loss,0.2,1,1,100,0.0006746976647,1.50794366704e-05,0.000644075251553,0.000704113209092,0.000641859290987,0.000707536038413
market_frequency,fire_sale_value_loss,0.2,1,2,100,0.000674698036325,1.50794471702e-05,0.000644075607104,0.000704113564151,0.000641859639747,0.000707536432903
market_frequency,fire_sale_value_loss,0.2,2,0,100,0.00684034864439,5.93981336382e-05,0.00672410613438,0.00695591390156,0.00671099778382,0.00696969950496
market_frequency,fire_sale_value_loss,0.2,2,1,100,0.00684037052823,5.93983339725e-05,0.00672412809928,0.00695593737888,0.0067110192314,0.00696972182507
market_frequency,fire_sale_value_loss,0.2,2,2,100,0.00684039422526,5.93985437239e-05,0.0067241519357,0.00695596279725,0.00671104247165,0.00696974597888
market_frequency,liability_reduction,0.05,0,0,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.05,0,1,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.05,0,2,100,0,0,0,0,0,0
market_frequency,liability_reduction,0.05,1,0,100,0.0748194413388,0.000102748008929,0.0746167837129,0.0750248939645,0.0746165631788,0.0750223194989
