sensitivity,outcome,family,estimand_id,scenario,reference_scenario,transition,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,0.000712613437147,1.41836730593e-05,0.000684661318908,0.000741218344763,0.000681411939309,0.000743814934984
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0.0069047855512,4.91545109535e-05,0.00681041512349,0.00700036535647,0.0067966545783,0.0070129165241
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,0.00690486017136,4.91551083e-05,0.00681049108928,0.00700044583704,0.00679672788441,0.00701299245832
high_impact,fire_sale_value_loss,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0.00690494234503,4.91557720055e-05,0.00681057474173,0.00700053491933,0.00679680859804,0.00701307609202
high_impact,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,0.000712579766563,1.44800688964e-05,0.000684425480644,0.000740852566424,0.00067990895969,0.000745250573436
high_impact,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,0.00619080640075,4.10674303685e-05,0.0061072503462,0.0062704072767,0.00609814758152,0.00628346521999
high_impact,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,0.00142516650049,2.89608155367e-05,0.00136885625685,0.00148171274952,0.00135982335758,0.00149050964341
high_impact,fire_sale_value_loss,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,0.0123830291765,8.21523724e-05,0.0122158783361,0.0125422642499,0.0121976720272,0.0125683863258
high_impact,fire_sale_value_loss,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,0.000712588154433,1.45301422378e-05,0.000683749938747,0.00074127751497,0.000678710098115,0.000746466210751
high_impact,fire_sale_value_loss,sensitivity_channel_local,market_0_to_1,0.15,,0_to_1,,,100,8.38786943999e-09,4.92912631763e-10,7.4935016745e-09,9.39709543118e-09,7.23860870837e-09,9.53713017161e-09
high_impact,fire_sale_value_loss,sensitivity_channel_local,funding_1_to_2,0.15,,1_to_2,,,100,0.00619081563548,4.1238426543e-05,0.00610764316874,0.00627141711391,0.0060946653216,0.00628696594936
high_impact,fire_sale_value_loss,sensitivity_channel_local,market_1_to_2,0.15,,1_to_2,,,100,9.23472705668e-09,5.630782346e-10,8.22030409812e-09,1.03810513213e-08,7.9218702497e-09,1.05475838637e-08
high_impact,fire_sale_value_loss,sensitivity_channel_local,funding_0_to_1,0.3,,0_to_1,,,100,0.0014252001968,2.90610873214e-05,0.00136752235409,0.00148258063567,0.00135744221227,0.00149295818132
high_impact,fire_sale_value_loss,sensitivity_channel_local,market_0_to_1,0.3,,0_to_1,,,100,3.36963024967e-08,1.98065688478e-09,3.01023091581e-08,3.77521635332e-08,2.90782606089e-08,3.83143443844e-08
high_impact,fire_sale_value_loss,sensitivity_channel_local,funding_1_to_2,0.3,,1_to_2,,,100,0.0123830662823,8.24947311143e-05,0.0122166884732,0.0125443053716,0.0121907239707,0.012575408594
high_impact,fire_sale_value_loss,sensitivity_channel_local,market_1_to_2,0.3,,1_to_2,,,100,3.710581903e-08,2.26342103196e-09,3.30269909621e-08,4.17124923034e-08,3.18284924948e-08,4.23831455653e-08
high_impact,liability_reduction,scenario_difference_average,0.3_minus_0.15_average_stressed,0.3,0.15,,,,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_0_market_1,0.3,0.15,,0,1,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_0_market_2,0.3,0.15,,0,2,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_1_market_0,0.3,0.15,,1,0,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_1_market_1,0.3,0.15,,1,1,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_1_market_2,0.3,0.15,,1,2,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_2_market_0,0.3,0.15,,2,0,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_2_market_1,0.3,0.15,,2,1,100,0,0,0,0,0,0
high_impact,liability_reduction,scenario_difference_cell,0.3_minus_0.15_funding_2_market_2,0.3,0.15,,2,2,100,0,0,0,0,0,0
high_impact,liability_reduction,sensitivity_channel_difference,funding_minus_market_0_to_1,0.15,,0_to_1,,,100,0.0750591104548,0.000105556326862,0.0748490050336,0.075268676745,0.0748489862135,0.0752692346962
high_impact,liability_reduction,sensitivity_channel_difference,funding_minus_market_1_to_2,0.15,,1_to_2,,,100,0.0750591104548,0.000105556326863,0.0748490050336,0.075268676745,0.0748489862134,0.0752692346962
high_impact,liability_reduction,sensitivity_channel_difference,funding_minus_market_0_to_1,0.3,,0_to_1,,,100,0.0750591104548,0.000105556326862,0.0748490050336,0.075268676745,0.0748489862135,0.0752692346962
high_impact,liability_reduction,sensitivity_channel_difference,funding_minus_market_1_to_2,0.3,,1_to_2,,,100,0.0750591104548,0.000105556326863,0.0748490050336,0.075268676745,0.0748489862134,0.0752692346962
high_impact,liability_reduction,sensitivity_channel_local,funding_0_to_1,0.15,,0_to_1,,,100,0.0750591104548,0.000104588532575,0.0748579044953,0.075266751099,0.074853826283,0.0752643946267
