sensitivity,outcome,scenario,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
cash_buffer,liability_reduction,high,0,2,100,0,0,0,0,0,0
cash_buffer,liability_reduction,high,1,0,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,high,1,1,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,high,1,2,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,high,2,0,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,high,2,1,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,high,2,2,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,low,0,0,100,0,0,0,0,0,0
cash_buffer,liability_reduction,low,0,1,100,0,0,0,0,0,0
cash_buffer,liability_reduction,low,0,2,100,0,0,0,0,0,0
cash_buffer,liability_reduction,low,1,0,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,low,1,1,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,low,1,2,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,low,2,0,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,low,2,1,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,low,2,2,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,reference,0,0,100,0,0,0,0,0,0
cash_buffer,liability_reduction,reference,0,1,100,0,0,0,0,0,0
cash_buffer,liability_reduction,reference,0,2,100,0,0,0,0,0,0
cash_buffer,liability_reduction,reference,1,0,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,reference,1,1,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,reference,1,2,100,0.0750328132583,0.000107253122102,0.0748230687246,0.0752477869923,0.074819805052,0.0752458214646
cash_buffer,liability_reduction,reference,2,0,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,reference,2,1,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,liability_reduction,reference,2,2,100,0.150065626517,0.000214506244199,0.149646137449,0.150495573984,0.149639610104,0.150491642929
cash_buffer,forced_sale_proceeds,high,0,0,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,high,0,1,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,high,0,2,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,high,1,0,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,high,1,1,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,high,1,2,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,high,2,0,100,0.00509939671284,0.000108658550047,0.00488669782452,0.0053050748599,0.0048312308911,0.00536756253457
cash_buffer,forced_sale_proceeds,high,2,1,100,0.00509939671284,0.000108658550047,0.00488669782452,0.0053050748599,0.0048312308911,0.00536756253457
cash_buffer,forced_sale_proceeds,high,2,2,100,0.00509939671284,0.000108658550047,0.00488669782452,0.0053050748599,0.0048312308911,0.00536756253457
cash_buffer,forced_sale_proceeds,low,0,0,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,low,0,1,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,low,0,2,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,low,1,0,100,0.0311573289975,0.000130373351959,0.0309023076995,0.031418834739,0.0308355717401,0.031479086255
cash_buffer,forced_sale_proceeds,low,1,1,100,0.0311573289975,0.000130373351959,0.0309023076995,0.031418834739,0.0308355717401,0.031479086255
cash_buffer,forced_sale_proceeds,low,1,2,100,0.0311573289975,0.000130373351959,0.0309023076995,0.031418834739,0.0308355717401,0.031479086255
cash_buffer,forced_sale_proceeds,low,2,0,100,0.106189646405,0.000231621179724,0.105742237365,0.106634792048,0.105618012751,0.106761280059
cash_buffer,forced_sale_proceeds,low,2,1,100,0.106189646405,0.000231621179724,0.105742237365,0.106634792048,0.105618012751,0.106761280059
cash_buffer,forced_sale_proceeds,low,2,2,100,0.106189646405,0.000231621179724,0.105742237365,0.106634792048,0.105618012751,0.106761280059
cash_buffer,forced_sale_proceeds,reference,0,0,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,reference,0,1,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,reference,0,2,100,0,0,0,0,0,0
cash_buffer,forced_sale_proceeds,reference,1,0,100,2.63919573372e-07,1.49103123651e-07,0,5.94070339468e-07,-1.04062160785e-07,6.3190130753e-07
cash_buffer,forced_sale_proceeds,reference,1,1,100,2.63919573372e-07,1.49103123651e-07,0,5.94070339468e-07,-1.04062160785e-07,6.3190130753e-07
cash_buffer,forced_sale_proceeds,reference,1,2,100,2.63919573372e-07,1.49103123651e-07,0,5.94070339468e-07,-1.04062160785e-07,6.3190130753e-07
cash_buffer,forced_sale_proceeds,reference,2,0,100,0.0236786834078,0.000219830950176,0.0232620935752,0.024113741009,0.0231361476628,0.0242212191527
cash_buffer,forced_sale_proceeds,reference,2,1,100,0.0236786834078,0.000219830950176,0.0232620935752,0.024113741009,0.0231361476628,0.0242212191527
cash_buffer,forced_sale_proceeds,reference,2,2,100,0.0236786834078,0.000219830950176,0.0232620935752,0.024113741009,0.0231361476628,0.0242212191527
cash_buffer,exit_risk,high,0,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,0,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,0,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,1,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,1,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,1,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,2,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,2,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,high,2,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,0,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,0,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,0,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,1,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,1,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,1,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,2,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,2,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,low,2,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,0,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,0,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,0,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,1,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,1,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,1,2,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,2,0,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,2,1,100,0,0,0,0,0,0
cash_buffer,exit_risk,reference,2,2,100,0,0,0,0,0,0
