sensitivity,outcome,family,estimand_id,scenario,reference_scenario,transition,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
cash_buffer,asset_price_loss,sensitivity_channel_local,funding_1_to_2,low,,1_to_2,,,100,0.00533787132518,1.34347204184e-05,0.0053120749931,0.00536378176248,0.00530385112636,0.00537189152399
cash_buffer,asset_price_loss,sensitivity_channel_local,market_1_to_2,low,,1_to_2,,,100,0.0325359166026,0.00180854026911,0.0290481913197,0.0360041230642,0.0279562232707,0.0371156099346
cash_buffer,asset_price_loss,sensitivity_channel_local,funding_0_to_1,reference,,0_to_1,,,100,1.93142778524e-08,1.11596457672e-08,0,4.3466412634e-08,-8.94484149389e-09,4.75733971988e-08
cash_buffer,asset_price_loss,sensitivity_channel_local,market_0_to_1,reference,,0_to_1,,,100,0.0325155996438,0.00186267463747,0.0288855599109,0.0361366571087,0.0277988240417,0.037232375246
cash_buffer,asset_price_loss,sensitivity_channel_local,funding_1_to_2,reference,,1_to_2,,,100,0.00172652763764,1.84454501629e-05,0.00169110391716,0.00176273576478,0.00167981897068,0.0017732363046
cash_buffer,asset_price_loss,sensitivity_channel_local,market_1_to_2,reference,,1_to_2,,,100,0.0325659759775,0.00181021633579,0.0290755971158,0.0360375400186,0.0279820384097,0.0371499135454
cash_buffer,market_value_loss,scenario_difference_average,low_minus_reference_average_stressed,low,reference,,,,100,0.00264606982391,0.000154511651216,0.00235828643321,0.00297407880533,0.00232998112085,0.00296215852698
cash_buffer,market_value_loss,scenario_difference_average,high_minus_reference_average_stressed,high,reference,,,,100,-0.00156879666972,8.9437151539e-05,-0.00175756640272,-0.00140318343942,-0.00175176069226,-0.00138583264718
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_0_market_1,low,reference,,0,1,100,0.00285383635917,0.000165287973127,0.00252962811749,0.00317716909542,0.00250242661329,0.00320524610506
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_0_market_2,low,reference,,0,2,100,0.00571205739552,0.000325920922051,0.00507338706401,0.00635061962693,0.00501913469686,0.00640498009418
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_1_market_0,low,reference,,1,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_1_market_1,low,reference,,1,1,100,0.00260390010825,0.000152536988475,0.00231503038547,0.0028956866709,0.00227959953548,0.00292820068102
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_1_market_2,low,reference,,1,2,100,0.00520559158306,0.000300127697397,0.00463172961222,0.00578212016419,0.00456750645273,0.00584367671339
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_2_market_0,low,reference,,2,0,100,0,0,0,0,0,0
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_2_market_1,low,reference,,2,1,100,0.00160441685978,0.000116461609744,0.00138595516655,0.00184248942413,0.0013568141824,0.00185201953716
cash_buffer,market_value_loss,scenario_difference_cell,low_minus_reference_funding_2_market_2,low,reference,,2,2,100,0.00318875628553,0.000228486486104,0.00275960403288,0.00365725498021,0.00270298362766,0.00367452894339
cash_buffer,market_value_loss,scenario_difference_cell,high_minus_reference_funding_0_market_1,high,reference,,0,1,100,-0.00142691817957,8.26439865601e-05,-0.00158858454768,-0.00126481405872,-0.0016026230525,-0.00125121330664
